Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Attack Type,Action Taken,Severity Level,Log Source,Anomaly Scores
6177,64863,TCP,1287,Control,DNS,,Malware,Blocked,High,Server,66.76
45420,33229,ICMP,717,Data,DNS,,DDoS,Logged,High,Server,0.07
26071,4700,UDP,134,Control,FTP,,DDoS,Blocked,Low,Firewall,59.68
55794,44131,ICMP,807,Data,FTP,IoC Detected,Intrusion,Ignored,Low,Firewall,19.54
34377,23079,TCP,1474,Control,FTP,,DDoS,Logged,High,Server,24.06
48345,12225,ICMP,1322,Data,DNS,,Malware,Blocked,Low,Firewall,22.07
32091,65305,ICMP,762,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,8.33
29798,18694,ICMP,111,Data,DNS,IoC Detected,Intrusion,Ignored,High,Server,42.1
14889,26997,ICMP,705,Data,HTTP,,Intrusion,Logged,Low,Firewall,10.42
35141,65433,UDP,958,Control,HTTP,,DDoS,Blocked,High,Firewall,12.76
57188,22545,UDP,1086,Data,FTP,,Intrusion,Ignored,Medium,Server,62.06
54263,7755,UDP,318,Control,DNS,,Malware,Blocked,Low,Firewall,84.28
6696,45304,UDP,1210,Data,FTP,,DDoS,Blocked,Low,Server,14.89
45595,42546,TCP,739,Data,DNS,IoC Detected,DDoS,Blocked,Low,Server,84.95
55063,6529,ICMP,657,Control,FTP,,DDoS,Logged,Medium,Server,42.35
8154,22646,UDP,527,Data,FTP,IoC Detected,Malware,Logged,Medium,Firewall,2.09
14823,12404,TCP,668,Data,HTTP,IoC Detected,Malware,Ignored,Low,Server,54.0
38844,4539,TCP,367,Data,DNS,,DDoS,Ignored,Medium,Firewall,75.03
9722,21212,ICMP,1107,Control,HTTP,IoC Detected,Malware,Blocked,Medium,Server,33.18
63806,41765,TCP,423,Control,FTP,IoC Detected,Malware,Logged,Low,Firewall,91.55
35545,25729,TCP,1217,Data,DNS,,DDoS,Ignored,High,Server,26.4
48798,64050,ICMP,1202,Data,DNS,IoC Detected,Intrusion,Logged,Medium,Firewall,61.88
10429,47136,ICMP,814,Data,HTTP,IoC Detected,Intrusion,Logged,High,Firewall,31.29
35365,63706,ICMP,835,Data,FTP,,Intrusion,Logged,High,Firewall,43.18
61310,54624,ICMP,1051,Control,DNS,IoC Detected,Intrusion,Ignored,High,Server,11.66
54442,55503,TCP,1065,Data,FTP,,DDoS,Blocked,Low,Firewall,37.1
35271,18912,ICMP,319,Control,FTP,,DDoS,Ignored,High,Server,33.32
59505,60014,UDP,778,Data,FTP,IoC Detected,DDoS,Blocked,High,Firewall,24.08
49985,9860,ICMP,806,Control,HTTP,,Malware,Blocked,Low,Server,42.37
7234,24620,UDP,139,Data,HTTP,,Malware,Ignored,Low,Firewall,47.06
20619,29991,TCP,715,Control,HTTP,,Intrusion,Blocked,Low,Firewall,73.72
30850,34274,ICMP,533,Data,HTTP,,DDoS,Logged,Medium,Server,43.28
51058,53235,ICMP,1398,Control,HTTP,,DDoS,Ignored,Medium,Server,14.01
27788,24076,TCP,530,Data,HTTP,,Intrusion,Blocked,Medium,Server,28.51
16025,13018,UDP,1325,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Server,46.1
46214,3330,ICMP,793,Control,HTTP,IoC Detected,Malware,Ignored,High,Server,48.3
23248,36432,ICMP,1195,Data,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,29.52
23235,29863,TCP,1135,Control,FTP,,Malware,Ignored,High,Firewall,45.61
27285,32471,UDP,997,Control,HTTP,IoC Detected,Malware,Logged,High,Server,55.86
60685,17850,ICMP,695,Control,FTP,IoC Detected,Intrusion,Blocked,Medium,Firewall,86.78
11654,5304,UDP,321,Control,FTP,,Malware,Ignored,Low,Firewall,62.04
52342,23280,UDP,1091,Data,HTTP,IoC Detected,Intrusion,Ignored,Medium,Server,30.62
27624,46338,TCP,642,Data,DNS,,Malware,Logged,High,Firewall,25.74
2529,42606,UDP,1267,Control,DNS,IoC Detected,Intrusion,Ignored,Low,Server,73.43
37017,36878,UDP,819,Control,FTP,,Malware,Blocked,High,Firewall,35.82
55630,44866,TCP,166,Data,DNS,IoC Detected,Intrusion,Logged,Medium,Firewall,96.62
18861,58539,UDP,1390,Data,HTTP,,DDoS,Ignored,Medium,Server,68.22
1273,63188,ICMP,857,Data,FTP,IoC Detected,Intrusion,Logged,High,Server,42.3
52948,43412,TCP,1202,Control,FTP,IoC Detected,DDoS,Blocked,High,Server,74.97
16619,27835,UDP,1374,Control,FTP,IoC Detected,DDoS,Ignored,Low,Firewall,49.74
49723,54395,TCP,965,Data,HTTP,,Intrusion,Logged,High,Firewall,45.38
56290,7097,ICMP,172,Control,HTTP,IoC Detected,Malware,Ignored,Low,Server,55.93
38779,58293,TCP,1145,Control,DNS,,Intrusion,Ignored,Low,Firewall,69.22
11980,64663,ICMP,814,Data,HTTP,,Intrusion,Blocked,High,Firewall,60.58
21586,21005,ICMP,1195,Data,HTTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,81.79
35915,5269,TCP,491,Control,DNS,IoC Detected,Malware,Ignored,Low,Firewall,97.67
20792,52739,ICMP,1024,Control,FTP,,DDoS,Ignored,High,Server,28.27
13099,33046,ICMP,1165,Data,DNS,,Malware,Ignored,Medium,Server,15.67
37079,6496,TCP,1348,Control,FTP,IoC Detected,Malware,Blocked,High,Server,57.18
14754,7068,TCP,653,Control,HTTP,IoC Detected,Malware,Logged,High,Firewall,71.72
55587,3473,ICMP,216,Control,FTP,,Malware,Blocked,High,Firewall,7.34
32242,49783,TCP,377,Data,HTTP,,Intrusion,Ignored,Low,Server,31.44
16348,46862,UDP,1124,Control,HTTP,IoC Detected,Malware,Blocked,High,Server,19.18
45807,11171,UDP,999,Data,FTP,,DDoS,Ignored,Medium,Firewall,56.6
4291,56176,ICMP,557,Control,FTP,IoC Detected,DDoS,Ignored,Low,Firewall,7.32
52721,23310,UDP,1242,Control,HTTP,IoC Detected,Malware,Blocked,Low,Server,73.86
53790,22611,ICMP,909,Control,HTTP,IoC Detected,DDoS,Blocked,High,Server,85.19
25175,33787,ICMP,1396,Data,DNS,IoC Detected,Malware,Ignored,High,Firewall,86.35
40065,21184,ICMP,965,Data,DNS,IoC Detected,Intrusion,Ignored,High,Firewall,44.93
58494,28790,ICMP,689,Data,HTTP,,DDoS,Ignored,Low,Server,72.26
45345,58002,TCP,801,Data,FTP,,Intrusion,Logged,High,Server,19.19
24340,33918,UDP,963,Control,HTTP,,DDoS,Blocked,Medium,Server,96.31
53692,33602,ICMP,680,Data,FTP,IoC Detected,DDoS,Logged,High,Server,10.86
52310,56368,ICMP,1127,Control,DNS,IoC Detected,Intrusion,Logged,Medium,Firewall,5.0
49439,50560,TCP,296,Control,FTP,IoC Detected,DDoS,Blocked,Medium,Firewall,17.92
30744,35584,TCP,643,Control,DNS,IoC Detected,Malware,Blocked,Low,Server,12.22
40449,13769,UDP,581,Data,HTTP,,Intrusion,Logged,Medium,Firewall,71.22
9679,47149,UDP,926,Control,DNS,,Intrusion,Blocked,High,Server,32.03
46542,5995,TCP,1307,Control,FTP,IoC Detected,DDoS,Logged,High,Server,2.15
40589,56135,ICMP,1422,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,58.61
3615,7660,ICMP,1406,Control,FTP,,Malware,Ignored,Low,Firewall,92.57
55572,32543,ICMP,1255,Data,FTP,,Malware,Logged,Medium,Firewall,70.57
35443,5944,TCP,1422,Control,DNS,IoC Detected,DDoS,Ignored,High,Server,98.38
8111,54998,ICMP,1132,Data,DNS,,Intrusion,Logged,High,Server,72.83
8420,32743,TCP,1367,Control,DNS,IoC Detected,Malware,Blocked,High,Firewall,52.06
22989,20625,ICMP,234,Control,FTP,,Malware,Blocked,Low,Server,47.57
61416,51952,ICMP,96,Data,FTP,,Intrusion,Ignored,Low,Server,26.65
45406,53685,ICMP,459,Data,FTP,IoC Detected,DDoS,Logged,High,Firewall,85.87
33912,11029,TCP,647,Data,HTTP,,Intrusion,Ignored,High,Firewall,45.8
55072,31398,UDP,352,Data,FTP,IoC Detected,Intrusion,Ignored,High,Server,12.19
2394,16463,ICMP,1052,Control,HTTP,,Malware,Ignored,Low,Server,16.57
39708,18566,UDP,128,Control,DNS,IoC Detected,Intrusion,Blocked,Low,Server,57.23
36726,7134,TCP,252,Data,DNS,,DDoS,Logged,Medium,Firewall,29.09
27053,64852,UDP,393,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Server,3.05
16893,32025,TCP,1423,Control,DNS,,Malware,Blocked,Low,Firewall,39.11
1809,8022,UDP,1065,Data,FTP,IoC Detected,DDoS,Logged,Medium,Server,31.82
30748,16349,TCP,903,Control,FTP,,Malware,Blocked,High,Server,51.07
2612,53344,TCP,93,Data,DNS,,Malware,Blocked,High,Firewall,69.24
39689,35785,ICMP,1205,Data,HTTP,IoC Detected,Malware,Logged,High,Firewall,40.12
12857,14044,TCP,620,Data,FTP,,Malware,Logged,Low,Server,49.29
19283,8305,ICMP,817,Control,DNS,,DDoS,Blocked,Low,Server,5.0
15246,52246,ICMP,391,Control,DNS,,DDoS,Blocked,Medium,Server,31.7
26452,16609,ICMP,330,Control,FTP,IoC Detected,Malware,Blocked,Low,Server,13.49
17291,31906,UDP,530,Data,FTP,,DDoS,Ignored,Medium,Firewall,77.64
45630,52885,TCP,197,Data,DNS,IoC Detected,Malware,Blocked,Low,Server,68.36
56384,18541,TCP,1080,Data,HTTP,,Intrusion,Ignored,Medium,Server,66.79
29447,46411,ICMP,390,Control,DNS,,Malware,Ignored,High,Firewall,32.3
24122,37279,ICMP,270,Control,FTP,IoC Detected,Malware,Logged,High,Firewall,9.45
1634,49231,ICMP,64,Data,DNS,IoC Detected,Malware,Logged,Low,Firewall,2.33
33578,7750,UDP,98,Control,HTTP,IoC Detected,Malware,Logged,High,Firewall,0.74
31198,64417,TCP,440,Control,DNS,,DDoS,Logged,Medium,Firewall,59.41
7572,7947,UDP,545,Data,DNS,IoC Detected,Malware,Blocked,Medium,Server,20.48
5548,3877,UDP,1334,Data,DNS,IoC Detected,DDoS,Logged,Low,Firewall,65.4
16900,44573,UDP,64,Data,FTP,IoC Detected,DDoS,Ignored,Low,Server,21.65
53957,33307,ICMP,586,Control,FTP,,Intrusion,Ignored,Medium,Server,12.62
61865,22744,ICMP,198,Control,FTP,IoC Detected,Intrusion,Logged,High,Firewall,15.49
54906,17336,UDP,1485,Data,FTP,,Malware,Ignored,Low,Firewall,95.55
25710,50366,TCP,1165,Data,DNS,,Malware,Ignored,High,Firewall,88.65
12618,33653,ICMP,974,Control,FTP,,Malware,Blocked,High,Firewall,52.64
22457,63964,TCP,442,Control,HTTP,IoC Detected,Intrusion,Blocked,High,Firewall,44.9
5606,21671,UDP,126,Data,HTTP,IoC Detected,DDoS,Logged,High,Server,96.99
39565,55245,UDP,328,Data,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,42.25
19403,32878,UDP,157,Control,FTP,IoC Detected,DDoS,Logged,Low,Server,24.04
17533,36453,ICMP,1360,Control,HTTP,IoC Detected,Intrusion,Ignored,Medium,Firewall,4.12
7268,24951,TCP,1086,Data,DNS,IoC Detected,DDoS,Blocked,Medium,Server,66.15
63055,12993,UDP,199,Control,DNS,,DDoS,Logged,Medium,Server,55.4
29755,56372,ICMP,941,Control,HTTP,,Intrusion,Blocked,Low,Firewall,17.73
29563,48670,TCP,1403,Data,HTTP,IoC Detected,DDoS,Blocked,Low,Server,33.91
44197,22473,TCP,623,Data,DNS,,Intrusion,Logged,High,Server,21.67
50224,28395,UDP,912,Control,FTP,,DDoS,Logged,Medium,Server,14.98
36410,38972,UDP,1092,Control,DNS,,Intrusion,Blocked,Low,Firewall,37.27
61878,55612,ICMP,156,Control,DNS,IoC Detected,Intrusion,Blocked,Medium,Server,37.69
33989,14366,ICMP,1091,Control,HTTP,,Malware,Logged,Low,Firewall,84.92
63049,18805,ICMP,428,Data,DNS,,DDoS,Logged,Low,Firewall,20.51
26132,11318,TCP,150,Control,DNS,IoC Detected,Intrusion,Logged,Low,Server,77.39
24491,29715,ICMP,1145,Control,DNS,IoC Detected,Malware,Logged,Low,Server,48.51
56780,29051,ICMP,654,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Server,8.37
61123,30008,ICMP,1176,Data,FTP,,Malware,Blocked,High,Firewall,85.91
2237,40001,TCP,367,Control,FTP,,Intrusion,Blocked,Low,Server,29.35
26449,23205,TCP,80,Data,DNS,IoC Detected,Malware,Blocked,Low,Server,63.69
33107,5982,TCP,767,Control,HTTP,,Malware,Blocked,High,Server,49.92
44905,10919,TCP,1456,Data,FTP,,DDoS,Ignored,High,Server,65.75
39289,24365,TCP,317,Data,HTTP,,Malware,Blocked,Low,Server,11.12
9285,19241,ICMP,410,Control,FTP,,DDoS,Blocked,Medium,Firewall,99.73
31676,58636,ICMP,155,Data,HTTP,IoC Detected,Malware,Logged,High,Server,1.34
47523,21686,ICMP,1327,Control,FTP,,Malware,Ignored,High,Firewall,73.43
45577,4579,TCP,504,Control,FTP,IoC Detected,Malware,Blocked,Low,Server,84.7
50361,19968,ICMP,631,Data,HTTP,,Malware,Logged,Medium,Server,6.78
5601,24125,UDP,307,Data,FTP,,DDoS,Logged,Medium,Firewall,93.76
36378,51553,UDP,1178,Data,FTP,IoC Detected,Intrusion,Logged,Low,Firewall,23.52
23705,17907,TCP,659,Control,HTTP,,DDoS,Logged,High,Server,19.26
7226,41264,ICMP,1081,Control,FTP,,Malware,Blocked,Low,Server,41.99
16104,63202,TCP,875,Data,FTP,IoC Detected,Intrusion,Blocked,High,Firewall,99.24
55138,37550,UDP,614,Data,FTP,IoC Detected,DDoS,Logged,High,Server,96.36
61714,23342,ICMP,1150,Control,FTP,IoC Detected,Intrusion,Ignored,High,Server,18.37
64969,18400,TCP,755,Control,DNS,,Intrusion,Ignored,High,Server,73.66
11304,7232,ICMP,785,Control,FTP,IoC Detected,Malware,Logged,Low,Firewall,52.46
64510,55792,ICMP,820,Data,FTP,IoC Detected,DDoS,Ignored,Low,Server,34.62
3182,1772,TCP,108,Control,HTTP,,DDoS,Logged,Medium,Firewall,72.26
9638,41225,TCP,380,Data,FTP,,Malware,Logged,Low,Server,37.22
47509,63651,ICMP,1012,Control,FTP,,Intrusion,Logged,Medium,Firewall,3.6
62369,35924,UDP,420,Data,FTP,IoC Detected,Malware,Ignored,Medium,Server,67.13
29689,57540,TCP,926,Control,FTP,,Malware,Ignored,Medium,Firewall,92.76
51818,51798,ICMP,1140,Control,FTP,,Malware,Ignored,High,Firewall,83.1
24081,31849,UDP,1393,Data,FTP,,Intrusion,Ignored,Low,Server,36.27
53640,24022,ICMP,845,Control,FTP,,DDoS,Ignored,Low,Firewall,43.66
1811,58426,ICMP,203,Control,DNS,,Malware,Blocked,High,Server,47.51
24374,19820,UDP,229,Data,FTP,IoC Detected,Intrusion,Blocked,Low,Server,6.77
58680,23195,UDP,418,Control,HTTP,IoC Detected,Intrusion,Ignored,Low,Server,4.59
31608,21970,ICMP,423,Control,HTTP,IoC Detected,DDoS,Ignored,High,Firewall,37.95
35792,60419,TCP,1242,Control,DNS,IoC Detected,Malware,Blocked,Medium,Firewall,78.22
36143,53677,UDP,1306,Control,FTP,,Malware,Blocked,Medium,Firewall,17.08
43434,65109,UDP,462,Control,HTTP,IoC Detected,DDoS,Blocked,High,Server,89.0
22827,3289,ICMP,1022,Data,FTP,IoC Detected,DDoS,Blocked,Low,Server,54.13
17328,11009,TCP,1148,Control,FTP,IoC Detected,Malware,Ignored,Medium,Server,89.65
39939,20394,ICMP,599,Data,HTTP,,Malware,Blocked,High,Firewall,10.81
34053,14654,UDP,372,Control,DNS,IoC Detected,Intrusion,Logged,Low,Server,53.5
60615,28229,TCP,548,Control,FTP,,Intrusion,Ignored,Low,Server,22.16
13769,18694,ICMP,522,Data,HTTP,IoC Detected,Intrusion,Blocked,High,Firewall,9.29
23982,38395,ICMP,903,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Server,68.1
33886,3015,ICMP,155,Control,DNS,,Malware,Logged,Medium,Server,33.17
15161,64902,TCP,912,Control,FTP,IoC Detected,DDoS,Blocked,Medium,Server,36.02
17068,55404,UDP,85,Control,FTP,IoC Detected,DDoS,Blocked,Low,Firewall,41.72
12526,2667,ICMP,597,Data,FTP,IoC Detected,Malware,Blocked,High,Server,57.81
45187,34022,TCP,437,Data,HTTP,,DDoS,Blocked,Medium,Server,17.32
65093,25578,TCP,1307,Data,HTTP,,DDoS,Logged,Medium,Server,89.08
64313,33890,UDP,469,Data,DNS,,Intrusion,Blocked,High,Firewall,56.65
44663,49917,TCP,1318,Data,HTTP,,Intrusion,Ignored,Low,Firewall,54.42
63042,20137,UDP,121,Control,HTTP,,Intrusion,Logged,Medium,Server,68.73
52984,35966,ICMP,847,Data,FTP,IoC Detected,DDoS,Logged,Low,Firewall,30.48
46431,10548,ICMP,454,Control,DNS,IoC Detected,Malware,Logged,High,Firewall,54.39
26208,16765,ICMP,1334,Control,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,2.19
62622,44520,ICMP,415,Data,HTTP,IoC Detected,Malware,Ignored,Medium,Server,34.78
40334,44581,ICMP,748,Data,HTTP,,Intrusion,Ignored,High,Firewall,45.9
25244,29969,UDP,592,Data,DNS,,Malware,Blocked,High,Firewall,47.93
27280,60335,ICMP,354,Control,FTP,,DDoS,Logged,Medium,Firewall,71.33
11536,13157,TCP,1264,Data,FTP,,DDoS,Ignored,Low,Firewall,16.23
17024,7567,ICMP,518,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,52.19
59217,12472,TCP,631,Data,FTP,,Malware,Blocked,Medium,Server,11.82
48909,32989,TCP,119,Control,DNS,,DDoS,Ignored,Low,Server,52.76
29545,12168,TCP,315,Control,HTTP,IoC Detected,Malware,Ignored,Low,Firewall,65.81
8740,44787,UDP,648,Data,HTTP,,Malware,Blocked,Low,Firewall,22.05
38940,12572,TCP,296,Data,FTP,,DDoS,Blocked,High,Firewall,72.48
40843,20105,UDP,733,Control,HTTP,,Intrusion,Blocked,Low,Server,24.04
3577,21369,UDP,155,Control,DNS,IoC Detected,Intrusion,Blocked,High,Server,76.08
12913,49584,TCP,376,Data,HTTP,,DDoS,Blocked,High,Firewall,15.45
16370,42114,ICMP,121,Data,FTP,,Intrusion,Logged,High,Firewall,52.83
10101,59642,TCP,412,Control,FTP,,Intrusion,Logged,High,Server,90.81
6168,60301,UDP,1073,Data,FTP,IoC Detected,Malware,Logged,Low,Server,7.07
30733,21097,UDP,1444,Data,FTP,,Malware,Logged,Medium,Server,69.41
57184,12913,UDP,516,Control,DNS,IoC Detected,Malware,Logged,Medium,Firewall,28.17
20138,45331,TCP,902,Data,HTTP,,Intrusion,Ignored,Medium,Firewall,63.73
47612,24743,TCP,965,Control,DNS,,DDoS,Ignored,High,Server,18.66
38219,1301,UDP,204,Data,HTTP,,Intrusion,Logged,Medium,Server,63.09
53140,21467,ICMP,1111,Data,HTTP,,Intrusion,Logged,Low,Server,0.44
46595,45501,TCP,380,Data,HTTP,,Intrusion,Logged,Low,Firewall,17.92
22205,21257,ICMP,1149,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Firewall,8.7
8399,55072,ICMP,1487,Control,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,41.68
39100,55544,ICMP,909,Control,DNS,,DDoS,Blocked,High,Firewall,95.15
44373,38310,UDP,374,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,78.28
50023,20086,TCP,1497,Control,HTTP,IoC Detected,DDoS,Logged,Medium,Firewall,88.02
37238,44631,UDP,1306,Data,FTP,IoC Detected,DDoS,Logged,High,Server,65.52
62390,54312,ICMP,115,Data,FTP,,Intrusion,Logged,High,Firewall,18.25
14557,54212,TCP,377,Data,FTP,IoC Detected,Malware,Blocked,Medium,Firewall,78.72
41185,27351,ICMP,390,Control,FTP,IoC Detected,DDoS,Logged,Medium,Firewall,87.37
28248,6500,TCP,152,Control,HTTP,IoC Detected,Intrusion,Ignored,High,Server,27.01
51535,51540,UDP,1335,Data,FTP,,Malware,Ignored,Low,Firewall,29.95
8887,48248,UDP,1137,Control,FTP,IoC Detected,Intrusion,Ignored,High,Firewall,65.83
13885,49950,ICMP,1085,Control,HTTP,IoC Detected,Intrusion,Ignored,Medium,Server,0.99
20215,28755,TCP,751,Data,DNS,IoC Detected,Intrusion,Logged,High,Server,49.07
2888,11109,UDP,271,Control,FTP,IoC Detected,DDoS,Blocked,High,Firewall,22.28
32858,20835,TCP,1021,Data,HTTP,,Intrusion,Blocked,Low,Firewall,80.44
3117,44969,TCP,1015,Data,DNS,,DDoS,Logged,Medium,Firewall,13.92
6277,13105,UDP,1315,Control,DNS,,DDoS,Logged,Medium,Server,59.75
31089,2671,TCP,78,Data,HTTP,,Malware,Logged,Low,Firewall,11.32
35440,55332,UDP,672,Control,DNS,,Malware,Ignored,High,Firewall,93.95
20712,45419,UDP,356,Data,FTP,,DDoS,Blocked,Low,Server,93.57
54370,23658,UDP,1278,Control,HTTP,IoC Detected,Malware,Ignored,High,Server,18.46
50415,15677,UDP,1139,Data,FTP,IoC Detected,DDoS,Ignored,High,Firewall,58.79
31444,50274,ICMP,409,Data,DNS,,Intrusion,Logged,Low,Server,14.17
64055,31925,UDP,1257,Control,HTTP,,DDoS,Ignored,Low,Server,93.05
1554,53737,UDP,812,Control,FTP,IoC Detected,Malware,Blocked,High,Server,30.24
45546,24782,TCP,148,Control,HTTP,IoC Detected,DDoS,Logged,High,Server,99.26
4756,4144,ICMP,179,Control,HTTP,IoC Detected,DDoS,Ignored,High,Firewall,53.92
34465,54353,TCP,1314,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Server,60.94
42232,60950,UDP,295,Control,FTP,,Intrusion,Blocked,Medium,Firewall,75.46
41562,49724,ICMP,383,Data,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,16.3
2099,24203,UDP,960,Data,FTP,IoC Detected,DDoS,Logged,Medium,Firewall,76.27
16349,5234,UDP,1010,Data,DNS,IoC Detected,DDoS,Blocked,Low,Firewall,74.54
55390,23022,UDP,504,Control,HTTP,IoC Detected,Malware,Ignored,High,Firewall,89.42
36254,39233,UDP,1301,Control,FTP,IoC Detected,DDoS,Blocked,Low,Server,35.85
22366,52976,TCP,1380,Control,FTP,,Intrusion,Blocked,Low,Firewall,46.39
21398,32589,TCP,1475,Data,FTP,,Malware,Blocked,Medium,Firewall,45.31
26186,37985,ICMP,76,Control,DNS,IoC Detected,Malware,Blocked,Low,Server,78.45
45002,2258,UDP,347,Data,FTP,IoC Detected,Malware,Ignored,Low,Server,92.17
22152,41863,ICMP,356,Control,HTTP,IoC Detected,Intrusion,Blocked,Medium,Server,82.5
58302,49537,UDP,378,Control,FTP,IoC Detected,Malware,Blocked,Medium,Firewall,10.91
55016,51488,TCP,765,Data,FTP,,Intrusion,Logged,High,Firewall,99.26
32802,45575,UDP,1013,Data,DNS,,DDoS,Logged,Low,Firewall,88.29
25611,8700,ICMP,1427,Control,DNS,IoC Detected,DDoS,Blocked,High,Firewall,77.0
62128,17573,ICMP,1227,Data,FTP,IoC Detected,Malware,Blocked,High,Firewall,7.59
33583,22401,UDP,239,Data,DNS,,Malware,Ignored,Low,Firewall,78.27
36490,37887,UDP,945,Control,DNS,IoC Detected,Intrusion,Ignored,Medium,Firewall,3.87
20564,62416,ICMP,1033,Data,HTTP,IoC Detected,Intrusion,Blocked,High,Firewall,25.31
45019,34319,ICMP,907,Data,DNS,,DDoS,Blocked,Low,Server,8.39
39580,35507,UDP,373,Data,FTP,,Malware,Blocked,High,Firewall,16.39
64421,37140,TCP,1352,Data,HTTP,,Intrusion,Blocked,Low,Firewall,58.61
31757,4310,TCP,781,Data,FTP,IoC Detected,Malware,Blocked,High,Server,26.68
31424,50567,UDP,95,Data,FTP,IoC Detected,Malware,Logged,Low,Firewall,64.79
52350,20112,UDP,557,Control,HTTP,IoC Detected,Intrusion,Blocked,Medium,Server,32.65
38557,38190,UDP,150,Control,HTTP,,Malware,Ignored,Medium,Server,73.36
8219,11190,UDP,855,Control,DNS,,Intrusion,Blocked,Low,Server,96.37
57515,56431,UDP,1385,Control,FTP,IoC Detected,Intrusion,Blocked,High,Firewall,5.18
60730,50883,UDP,132,Data,HTTP,IoC Detected,DDoS,Logged,Medium,Firewall,71.9
26219,65535,ICMP,1302,Control,HTTP,,DDoS,Logged,High,Server,1.19
35774,44940,TCP,1444,Control,FTP,,Malware,Blocked,Low,Server,10.81
17814,10776,TCP,1346,Control,FTP,,DDoS,Ignored,Medium,Server,71.7
14756,55969,TCP,759,Data,HTTP,IoC Detected,DDoS,Ignored,Low,Firewall,39.41
16475,48240,TCP,1165,Control,HTTP,,Malware,Logged,High,Firewall,13.87
12136,16015,TCP,443,Data,DNS,,Malware,Logged,High,Server,34.04
7430,31822,ICMP,390,Data,HTTP,,DDoS,Blocked,Low,Firewall,75.64
42393,49797,UDP,114,Control,DNS,IoC Detected,Malware,Blocked,Medium,Server,73.19
54799,25611,TCP,876,Data,DNS,,Malware,Logged,Medium,Firewall,93.67
62842,12691,UDP,1269,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,34.96
45781,33816,ICMP,967,Control,FTP,IoC Detected,DDoS,Ignored,Medium,Firewall,24.93
28084,42950,UDP,820,Control,DNS,IoC Detected,Malware,Logged,Medium,Server,79.51
46904,53968,UDP,299,Data,FTP,IoC Detected,Malware,Blocked,Medium,Firewall,94.14
31734,21608,TCP,1463,Control,HTTP,,Intrusion,Ignored,Low,Firewall,97.32
12357,14483,UDP,606,Data,FTP,IoC Detected,Malware,Blocked,High,Server,24.96
11193,6055,TCP,1243,Control,FTP,,Malware,Ignored,Low,Firewall,93.72
56558,4450,ICMP,596,Control,FTP,,Malware,Logged,Low,Firewall,23.81
32010,26549,UDP,598,Control,HTTP,IoC Detected,Intrusion,Logged,Medium,Firewall,69.76
5144,54398,ICMP,327,Control,HTTP,IoC Detected,Malware,Blocked,Medium,Server,35.52
23130,10575,ICMP,603,Data,HTTP,,Malware,Logged,Low,Server,19.76
16148,1786,ICMP,814,Data,DNS,IoC Detected,DDoS,Ignored,Medium,Firewall,62.65
57592,23346,UDP,128,Data,HTTP,,DDoS,Blocked,High,Server,65.92
30694,10686,UDP,618,Control,FTP,,Intrusion,Blocked,Medium,Server,31.01
47450,37782,ICMP,1209,Data,DNS,,DDoS,Logged,Medium,Server,15.19
57932,17541,TCP,318,Control,HTTP,IoC Detected,Intrusion,Blocked,Low,Firewall,77.86
59923,16560,TCP,905,Control,DNS,IoC Detected,Malware,Logged,Low,Server,23.99
37674,42726,ICMP,1471,Data,DNS,IoC Detected,Intrusion,Ignored,Low,Server,66.78
12924,23741,UDP,288,Data,DNS,IoC Detected,DDoS,Ignored,High,Server,26.14
12610,2402,TCP,714,Data,FTP,,Intrusion,Ignored,Medium,Firewall,18.06
25684,23116,ICMP,1259,Control,DNS,IoC Detected,Intrusion,Blocked,Medium,Firewall,23.53
55706,34275,UDP,999,Data,FTP,IoC Detected,DDoS,Logged,Low,Firewall,22.89
8836,56458,ICMP,149,Control,FTP,IoC Detected,Malware,Logged,Low,Firewall,64.91
17181,24340,UDP,1152,Data,HTTP,,Intrusion,Blocked,Low,Server,80.3
11427,6641,TCP,1184,Control,HTTP,,DDoS,Logged,Medium,Server,95.75
23320,50643,ICMP,752,Control,DNS,IoC Detected,Intrusion,Logged,Low,Server,28.1
